t,theta,omega,x,y
0.0000000000,-0.0676819579,0.5883644971,-0.0676302962,-0.9977104505
0.0000000000,-0.0670932626,0.5890250699,-0.0670429371,-0.9977500912
0.0000000000,-0.0665039096,0.5896798773,-0.0664548986,-0.9977894299
0.0000000000,-0.0659139048,0.5903289128,-0.0658661864,-0.9978284650
0.0000000000,-0.0653232537,0.5909721697,-0.0652768065,-0.9978671948
0.0000000000,-0.0647319624,0.5916096416,-0.0646867649,-0.9979056180
0.0000000000,-0.0641400364,0.5922413219,-0.0640960673,-0.9979437330
0.0000000000,-0.0635474816,0.5928672043,-0.0635047198,-0.9979815382
0.0000000000,-0.0629543039,0.5934872824,-0.0629127283,-0.9980190322
0.0000000000,-0.0623605090,0.5941015500,-0.0623200986,-0.9980562135
0.0000000000,-0.0617661028,0.5947100007,-0.0617268368,-0.9980930806
0.0000000000,-0.0611710910,0.5953126284,-0.0611329487,-0.9981296322
0.0000000000,-0.0605754794,0.5959094271,-0.0605384404,-0.9981658666
0.0000000000,-0.0599792740,0.5965003906,-0.0599433178,-0.9982017825
0.0000000000,-0.0593824806,0.5970855130,-0.0593475869,-0.9982373785
0.0000000000,-0.0587851050,0.5976647883,-0.0587512536,-0.9982726532
0.0000000000,-0.0581871530,0.5982382107,-0.0581543241,-0.9983076052
0.0000000000,-0.0575886305,0.5988057742,-0.0575568041,-0.9983422331
0.0000000000,-0.0569895434,0.5993674733,-0.0569586999,-0.9983765354
0.0000000000,-0.0563898975,0.5999233020,-0.0563600173,-0.9984105110
0.0000000000,-0.0557896987,0.6004732549,-0.0557607624,-0.9984441584
0.0000000000,-0.0551889530,0.6010173263,-0.0551609413,-0.9984774762
0.0000000000,-0.0545876661,0.6015555108,-0.0545605599,-0.9985104633
0.0000000000,-0.0539858439,0.6020878027,-0.0539596244,-0.9985431182
0.0000000000,-0.0533834924,0.6026141968,-0.0533581407,-0.9985754397
0.0000000000,-0.0527806175,0.6031346877,-0.0527561149,-0.9986074265
0.0000000000,-0.0521772250,0.6036492700,-0.0521535531,-0.9986390774
0.0000000000,-0.0515733209,0.6041579386,-0.0515504614,-0.9986703910
0.0000000000,-0.0509689111,0.6046606884,-0.0509468459,-0.9987013662
0.0000000000,-0.0503640015,0.6051575141,-0.0503427126,-0.9987320017
0.0000000000,-0.0497585981,0.6056484107,-0.0497380676,-0.9987622964
0.0000000000,-0.0491527067,0.6061333733,-0.0491329170,-0.9987922489
0.0000000000,-0.0485463333,0.6066123969,-0.0485272670,-0.9988218582
0.0000000000,-0.0479394839,0.6070854767,-0.0479211236,-0.9988511230
0.0000000000,-0.0473321643,0.6075526078,-0.0473144930,-0.9988800422
0.0000000000,-0.0467243806,0.6080137854,-0.0467073813,-0.9989086147
0.0000000000,-0.0461161387,0.6084690050,-0.0460997946,-0.9989368393
0.0000000000,-0.0455074446,0.6089182619,-0.0454917391,-0.9989647149
0.0000000000,-0.0448983042,0.6093615514,-0.0448832209,-0.9989922404
0.0000000000,-0.0442887235,0.6097988692,-0.0442742463,-0.9990194148
0.0000000000,-0.0436787084,0.6102302107,-0.0436648212,-0.9990462369
0.0000000000,-0.0430682651,0.6106555715,-0.0430549519,-0.9990727056
0.0000000000,-0.0424573993,0.6110749474,-0.0424446446,-0.9990988200
0.0000000000,-0.0418461172,0.6114883340,-0.0418339055,-0.9991245790
0.0000000000,-0.0412344246,0.6118957272,-0.0412227406,-0.9991499816
0.0000000000,-0.0406223277,0.6122971228,-0.0406111563,-0.9991750267
0.0000000000,-0.0400098324,0.6126925168,-0.0399991587,-0.9991997134
0.0000000000,-0.0393969447,0.6130819050,-0.0393867540,-0.9992240407
0.0000000000,-0.0387836706,0.6134652836,-0.0387739484,-0.9992480077
0.0000000000,-0.0381700161,0.6138426486,-0.0381607482,-0.9992716134
0.0000000000,-0.0375559873,0.6142139962,-0.0375471594,-0.9992948568
0.0000000000,-0.0369415901,0.6145793226,-0.0369331885,-0.9993177371
0.0000000000,-0.0363268306,0.6149386241,-0.0363188415,-0.9993402532
0.0000000000,-0.0357117149,0.6152918971,-0.0357041247,-0.9993624045
0.0000000000,-0.0350962489,0.6156391378,-0.0350890444,-0.9993841899
0.0000000000,-0.0344804386,0.6159803429,-0.0344736067,-0.9994056086
0.0000000000,-0.0338642902,0.6163155089,-0.0338578180,-0.9994266597
0.0000000000,-0.0332478096,0.6166446322,-0.0332416845,-0.9994473425
0.0000000000,-0.0326310029,0.6169677096,-0.0326252124,-0.9994676561
0.0000000000,-0.0320138762,0.6172847378,-0.0320084081,-0.9994875996
0.0000000000,-0.0313964355,0.6175957135,-0.0313912776,-0.9995071724
0.0000000000,-0.0307786868,0.6179006336,-0.0307738275,-0.9995263736
0.0000000000,-0.0301606362,0.6181994950,-0.0301560638,-0.9995452025
0.0000000000,-0.0295422898,0.6184922946,-0.0295379929,-0.9995636583
0.0000000000,-0.0289236537,0.6187790294,-0.0289196210,-0.9995817403
0.0000000000,-0.0283047338,0.6190596966,-0.0283009545,-0.9995994478
0.0000000000,-0.0276855363,0.6193342932,-0.0276819997,-0.9996167800
0.0000000000,-0.0270660672,0.6196028165,-0.0270627627,-0.9996337364
0.0000000000,-0.0264463327,0.6198652637,-0.0264432500,-0.9996503161
0.0000000000,-0.0258263387,0.6201216322,-0.0258234678,-0.9996665187
0.0000000000,-0.0252060915,0.6203719193,-0.0252034224,-0.9996823433
0.0000000000,-0.0245855969,0.6206161225,-0.0245831202,-0.9996977894
0.0000000000,-0.0239648612,0.6208542393,-0.0239625674,-0.9997128565
0.0000000000,-0.0233438905,0.6210862672,-0.0233417704,-0.9997275438
0.0000000000,-0.0227226907,0.6213122040,-0.0227207354,-0.9997418508
0.0000000000,-0.0221012681,0.6215320473,-0.0220994689,-0.9997557769
0.0000000000,-0.0214796287,0.6217457949,-0.0214779770,-0.9997693216
0.0000000000,-0.0208577785,0.6219534445,-0.0208562662,-0.9997824844
0.0000000000,-0.0202357238,0.6221549941,-0.0202343428,-0.9997952647
0.0000000000,-0.0196134706,0.6223504416,-0.0196122131,-0.9998076621
0.0000000000,-0.0189910250,0.6225397851,-0.0189898834,-0.9998196759
0.0000000000,-0.0183683931,0.6227230225,-0.0183673602,-0.9998313058
0.0000000000,-0.0177455810,0.6229001521,-0.0177446496,-0.9998425513
0.0000000000,-0.0171225948,0.6230711720,-0.0171217581,-0.9998534120
0.0000000000,-0.0164994407,0.6232360804,-0.0164986921,-0.9998638873
0.0000000000,-0.0158761247,0.6233948757,-0.0158754577,-0.9998739770
0.0000000000,-0.0152526529,0.6235475564,-0.0152520615,-0.9998836805
0.0000000000,-0.0146290316,0.6236941207,-0.0146285098,-0.9998929976
0.0000000000,-0.0140052667,0.6238345672,-0.0140048089,-0.9999019279
0.0000000000,-0.0133813645,0.6239688946,-0.0133809652,-0.9999104709
0.0000000000,-0.0127573310,0.6240971013,-0.0127569850,-0.9999186264
0.0000000000,-0.0121331723,0.6242191862,-0.0121328746,-0.9999263940
0.0000000000,-0.0115088947,0.6243351479,-0.0115086406,-0.9999337734
0.0000000000,-0.0108845041,0.6244449853,-0.0108842892,-0.9999407644
0.0000000000,-0.0102600067,0.6245486973,-0.0102598267,-0.9999473666
0.0000000000,-0.0096354087,0.6246462828,-0.0096352596,-0.9999535798
0.0000000000,-0.0090107162,0.6247377408,-0.0090105943,-0.9999594038
0.0000000000,-0.0083859353,0.6248230703,-0.0083858370,-0.9999648383
0.0000000000,-0.0077610721,0.6249022706,-0.0077609942,-0.9999698830
0.0000000000,-0.0071361328,0.6249753408,-0.0071360722,-0.9999745379
0.0000000000,-0.0065111235,0.6250422801,-0.0065110775,-0.9999788027
0.0000000000,-0.0058860503,0.6251030879,-0.0058860163,-0.9999826773
0.0000000000,-0.0052609193,0.6251577636,-0.0052608951,-0.9999861614
0.0000000000,-0.0046357368,0.6252063065,-0.0046357202,-0.9999892550
0.0000000000,-0.0040105088,0.6252487162,-0.0040104980,-0.9999919579
0.0000000000,-0.0033852414,0.6252849923,-0.0033852349,-0.9999942701
0.0000000000,-0.0027599408,0.6253151344,-0.0027599373,-0.9999961914
0.0000000000,-0.0021346132,0.6253391422,-0.0021346116,-0.9999977217
0.0000000000,-0.0015092646,0.6253570154,-0.0015092640,-0.9999988611
0.0000000000,-0.0008839012,0.6253687539,-0.0008839011,-0.9999996094
0.0000000000,-0.0002585291,0.6253743575,-0.0002585291,-0.9999999666
0.0000000000,0.0003668455,0.6253738263,0.0003668455,-0.9999999327
0.0000000000,0.0009922165,0.6253671601,0.0009922163,-0.9999995078
0.0000000000,0.0016175778,0.6253543590,0.0016175770,-0.9999986917
0.0000000000,0.0022429232,0.6253354232,0.0022429213,-0.9999974846
0.0000000000,0.0028682466,0.6253103530,0.0028682426,-0.9999958866
0.0000000000,0.0034935418,0.6252791484,0.0034935347,-0.9999938976
0.0000000000,0.0041188028,0.6252418099,0.0041187912,-0.9999915177
0.0000000000,0.0047440234,0.6251983379,0.0047440056,-0.9999887471
0.0000000000,0.0053691974,0.6251487327,0.0053691716,-0.9999855859
0.0000000000,0.0059943188,0.6250929949,0.0059942829,-0.9999820341
0.0000000000,0.0066193814,0.6250311251,0.0066193330,-0.9999780920
0.0000000000,0.0072443790,0.6249631238,0.0072443157,-0.9999737596
0.0000000000,0.0078693056,0.6248889918,0.0078692244,-0.9999690372
0.0000000000,0.0084941550,0.6248087299,0.0084940528,-0.9999639249
0.0000000000,0.0091189210,0.6247223388,0.0091187946,-0.9999584229
0.0000000000,0.0097435976,0.6246298194,0.0097434434,-0.9999525315
0.0000000000,0.0103681786,0.6245311728,0.0103679928,-0.9999462509
0.0000000000,0.0109926579,0.6244263998,0.0109924365,-0.9999395813
0.0000000000,0.0116170294,0.6243155015,0.0116167681,-0.9999325231
0.0000000000,0.0122412869,0.6241984792,0.0122409811,-0.9999250764
0.0000000000,0.0128654243,0.6240753339,0.0128650694,-0.9999172416
0.0000000000,0.0134894355,0.6239460669,0.0134890264,-0.9999090189
0.0000000000,0.0141133144,0.6238106796,0.0141128458,-0.9999004088
0.0000000000,0.0147370548,0.6236691734,0.0147365214,-0.9998914116
0.0000000000,0.0153606507,0.6235215496,0.0153600466,-0.9998820275
0.0000000000,0.0159840959,0.6233678098,0.0159834152,-0.9998722571
0.0000000000,0.0166073843,0.6232079555,0.0166066209,-0.9998621006
0.0000000000,0.0172305097,0.6230419884,0.0172296572,-0.9998515584
0.0000000000,0.0178534662,0.6228699102,0.0178525178,-0.9998406311
0.0000000000,0.0184762475,0.6226917226,0.0184751963,-0.9998293190
0.0000000000,0.0190988476,0.6225074275,0.0190976865,-0.9998176226
0.0000000000,0.0197212603,0.6223170267,0.0197199820,-0.9998055422
0.0000000000,0.0203434796,0.6221205221,0.0203420764,-0.9997930786
0.0000000000,0.0209654994,0.6219179158,0.0209639635,-0.9997802320
0.0000000000,0.0215873134,0.6217092098,0.0215856368,-0.9997670030
0.0000000000,0.0222089157,0.6214944063,0.0222070901,-0.9997533922
0.0000000000,0.0228303002,0.6212735075,0.0228283170,-0.9997394000
0.0000000000,0.0234514607,0.6210465155,0.0234493112,-0.9997250271
0.0000000000,0.0240723912,0.6208134328,0.0240700664,-0.9997102740
0.0000000000,0.0246930856,0.6205742616,0.0246905762,-0.9996951413
0.0000000000,0.0253135377,0.6203290045,0.0253108344,-0.9996796295
0.0000000000,0.0259337415,0.6200776639,0.0259308346,-0.9996637394
0.0000000000,0.0265536910,0.6198202424,0.0265505706,-0.9996474715
0.0000000000,0.0271733800,0.6195567426,0.0271700360,-0.9996308264
0.0000000000,0.0277928025,0.6192871672,0.0277892246,-0.9996138049
0.0000000000,0.0284119523,0.6190115189,0.0284081299,-0.9995964076
0.0000000000,0.0290308235,0.6187298006,0.0290267458,-0.9995786352
0.0000000000,0.0296494099,0.6184420151,0.0296450660,-0.9995604884
0.0000000000,0.0302677055,0.6181481654,0.0302630841,-0.9995419680
0.0000000000,0.0308857042,0.6178482544,0.0308807940,-0.9995230746
0.0000000000,0.0315034000,0.6175422852,0.0314981892,-0.9995038089
0.0000000000,0.0321207867,0.6172302610,0.0321152636,-0.9994841719
0.0000000000,0.0327378585,0.6169121848,0.0327320109,-0.9994641642
0.0000000000,0.0333546091,0.6165880600,0.0333484248,-0.9994437866
0.0000000000,0.0339710326,0.6162578899,0.0339644990,-0.9994230400
0.0000000000,0.0345871229,0.6159216777,0.0345802274,-0.9994019251
0.0000000000,0.0352028739,0.6155794269,0.0351956036,-0.9993804428
0.0000000000,0.0358182797,0.6152311411,0.0358106214,-0.9993585940
0.0000000000,0.0364333342,0.6148768237,0.0364252745,-0.9993363795
0.0000000000,0.0370480313,0.6145164784,0.0370395568,-0.9993138002
0.0000000000,0.0376623651,0.6141501089,0.0376534621,-0.9992908570
0.0000000000,0.0382763296,0.6137777188,0.0382669839,-0.9992675507
0.0000000000,0.0388899186,0.6133993119,0.0388801163,-0.9992438824
0.0000000000,0.0395031262,0.6130148922,0.0394928529,-0.9992198530
0.0000000000,0.0401159464,0.6126244635,0.0401051875,-0.9991954633
0.0000000000,0.0407283731,0.6122280297,0.0407171140,-0.9991707145
0.0000000000,0.0413404004,0.6118255950,0.0413286261,-0.9991456073
0.0000000000,0.0419520223,0.6114171635,0.0419397176,-0.9991201430
0.0000000000,0.0425632327,0.6110027392,0.0425503824,-0.9990943224
0.0000000000,0.0431740258,0.6105823264,0.0431606143,-0.9990681465
0.0000000000,0.0437843954,0.6101559294,0.0437704071,-0.9990416165
0.0000000000,0.0443943356,0.6097235524,0.0443797546,-0.9990147333
0.0000000000,0.0450038405,0.6092852000,0.0449886507,-0.9989874981
0.0000000000,0.0456129041,0.6088408766,0.0455970891,-0.9989599118
0.0000000000,0.0462215203,0.6083905867,0.0462050639,-0.9989319757
0.0000000000,0.0468296832,0.6079343348,0.0468125687,-0.9989036908
0.0000000000,0.0474373870,0.6074721256,0.0474195975,-0.9988750581
0.0000000000,0.0480446255,0.6070039639,0.0480261442,-0.9988460790
0.0000000000,0.0486513929,0.6065298543,0.0486322025,-0.9988167544
0.0000000000,0.0492576832,0.6060498017,0.0492377665,-0.9987870856
0.0000000000,0.0498634905,0.6055638109,0.0498428299,-0.9987570737
0.0000000000,0.0504688089,0.6050718870,0.0504473868,-0.9987267200
0.0000000000,0.0510736323,0.6045740349,0.0510514308,-0.9986960255
0.0000000000,0.0516779550,0.6040702596,0.0516549561,-0.9986649916
0.0000000000,0.0522817709,0.6035605664,0.0522579564,-0.9986336195
0.0000000000,0.0528850741,0.6030449603,0.0528604258,-0.9986019104
0.0000000000,0.0534878588,0.6025234466,0.0534623581,-0.9985698655
0.0000000000,0.0540901191,0.6019960306,0.0540637473,-0.9985374861
0.0000000000,0.0546918489,0.6014627176,0.0546645873,-0.9985047736
0.0000000000,0.0552930425,0.6009235132,0.0552648721,-0.9984717292
0.0000000000,0.0558936940,0.6003784227,0.0558645956,-0.9984383541
0.0000000000,0.0564937974,0.5998274517,0.0564637518,-0.9984046498
0.0000000000,0.0570933469,0.5992706058,0.0570623346,-0.9983706175
0.0000000000,0.0576923367,0.5987078906,0.0576603381,-0.9983362587
0.0000000000,0.0582907608,0.5981393118,0.0582577562,-0.9983015746
0.0000000000,0.0588886133,0.5975648753,0.0588545829,-0.9982665666
0.0000000000,0.0594858886,0.5969845869,0.0594508123,-0.9982312362
0.0000000000,0.0600825806,0.5963984524,0.0600464382,-0.9981955847
0.0000000000,0.0606786835,0.5958064777,0.0606414549,-0.9981596135
0.0000000000,0.0612741916,0.5952086690,0.0612358562,-0.9981233240
0.0000000000,0.0618690989,0.5946050323,0.0618296362,-0.9980867177
0.0000000000,0.0624633997,0.5939955736,0.0624227890,-0.9980497961
0.0000000000,0.0630570881,0.5933802992,0.0630153085,-0.9980125605
0.0000000000,0.0636501584,0.5927592154,0.0636071890,-0.9979750125
0.0000000000,0.0642426046,0.5921323283,0.0641984243,-0.9979371535
0.0000000000,0.0648344211,0.5914996444,0.0647890087,-0.9978989850
0.0000000000,0.0654256020,0.5908611701,0.0653789362,-0.9978605086
0.0000000000,0.0660161415,0.5902169118,0.0659682008,-0.9978217258
0.0000000000,0.0666060339,0.5895668762,0.0665567967,-0.9977826381
0.0000000000,0.0671952733,0.5889110697,0.0671447180,-0.9977432470
0.0000000000,0.0677838541,0.5882494990,0.0677319588,-0.9977035540
0.0000000000,0.0683717704,0.5875821709,0.0683185133,-0.9976635609
0.0000000000,0.0689590165,0.5869090921,0.0689043755,-0.9976232691
0.0000000000,0.0695455867,0.5862302693,0.0694895397,-0.9975826802
0.0000000000,0.0701314751,0.5855457096,0.0700739999,-0.9975417959
0.0000000000,0.0707166762,0.5848554198,0.0706577504,-0.9975006177
0.0000000000,0.0713011841,0.5841594069,0.0712407852,-0.9974591473
0.0000000000,0.0718849931,0.5834576779,0.0718230987,-0.9974173863
0.0000000000,0.0724680975,0.5827502401,0.0724046850,-0.9973753364
0.0000000000,0.0730504917,0.5820371004,0.0729855382,-0.9973329992
0.0000000000,0.0736321698,0.5813182662,0.0735656527,-0.9972903763
0.0000000000,0.0742131263,0.5805937447,0.0741450225,-0.9972474696
0.0000000000,0.0747933554,0.5798635433,0.0747236420,-0.9972042806
0.0000000000,0.0753728515,0.5791276694,0.0753015054,-0.9971608111
0.0000000000,0.0759516089,0.5783861303,0.0758786069,-0.9971170628
0.0000000000,0.0765296219,0.5776389336,0.0764549409,-0.9970730375
0.0000000000,0.0771068849,0.5768860869,0.0770305014,-0.9970287367
0.0000000000,0.0776833922,0.5761275977,0.0776052830,-0.9969841624
0.0000000000,0.0782591382,0.5753634738,0.0781792797,-0.9969393162
0.0000000000,0.0788341172,0.5745937228,0.0787524860,-0.9968942000
0.0000000000,0.0794083238,0.5738183526,0.0793248961,-0.9968488154
0.0000000000,0.0799817521,0.5730373710,0.0798965044,-0.9968031644
0.0000000000,0.0805543966,0.5722507858,0.0804673052,-0.9967572487
0.0000000000,0.0811262518,0.5714586051,0.0810372928,-0.9967110701
0.0000000000,0.0816973120,0.5706608368,0.0816064615,-0.9966646304
0.0000000000,0.0822675716,0.5698574890,0.0821748058,-0.9966179315
0.0000000000,0.0828370251,0.5690485699,0.0827423200,-0.9965709751
0.0000000000,0.0834056669,0.5682340875,0.0833089985,-0.9965237633
0.0000000000,0.0839734914,0.5674140501,0.0838748357,-0.9964762977
0.0000000000,0.0845404931,0.5665884659,0.0844398260,-0.9964285804
0.0000000000,0.0851066665,0.5657573435,0.0850039637,-0.9963806131
0.0000000000,0.0856720060,0.5649206910,0.0855672434,-0.9963323978
0.0000000000,0.0862365060,0.5640785170,0.0861296594,-0.9962839363
0.0000000000,0.0868001612,0.5632308299,0.0866912063,-0.9962352306
0.0000000000,0.0873629659,0.5623776384,0.0872518784,-0.9961862826
0.0000000000,0.0879249146,0.5615189509,0.0878116702,-0.9961370943
0.0000000000,0.0884860019,0.5606547763,0.0883705763,-0.9960876675
0.0000000000,0.0890462224,0.5597851231,0.0889285910,-0.9960380041
0.0000000000,0.0896055704,0.5589100003,0.0894857089,-0.9959881063
0.0000000000,0.0901640405,0.5580294165,0.0900419246,-0.9959379759
0.0000000000,0.0907216274,0.5571433807,0.0905972325,-0.9958876149
0.0000000000,0.0912783255,0.5562519018,0.0911516272,-0.9958370253
0.0000000000,0.0918341294,0.5553549887,0.0917051032,-0.9957862090
0.0000000000,0.0923890336,0.5544526507,0.0922576550,-0.9957351681
0.0000000000,0.0929430329,0.5535448966,0.0928092774,-0.9956839047
0.0000000000,0.0934961216,0.5526317357,0.0933599647,-0.9956324206
0.0000000000,0.0940482945,0.5517131772,0.0939097117,-0.9955807180
0.0000000000,0.0945995462,0.5507892302,0.0944585129,-0.9955287988
0.0000000000,0.0951498712,0.5498599043,0.0950063630,-0.9954766652
0.0000000000,0.0956992642,0.5489252085,0.0955532565,-0.9954243192
0.0000000000,0.0962477198,0.5479851525,0.0960991882,-0.9953717627
0.0000000000,0.0967952327,0.5470397456,0.0966441527,-0.9953189980
0.0000000000,0.0973417976,0.5460889974,0.0971881445,-0.9952660270
0.0000000000,0.0978874090,0.5451329174,0.0977311585,-0.9952128519
0.0000000000,0.0984320616,0.5441715153,0.0982731893,-0.9951594748
0.0000000000,0.0989757502,0.5432048007,0.0988142317,-0.9951058977
0.0000000000,0.0995184694,0.5422327833,0.0993542802,-0.9950521228
0.0000000000,0.1000602140,0.5412554730,0.0998933297,-0.9949981521
0.0000000000,0.1006009786,0.5402728795,0.1004313748,-0.9949439878
0.0000000000,0.1011407580,0.5392850127,0.1009684104,-0.9948896321
0.0000000000,0.1016795469,0.5382918826,0.1015044312,-0.9948350871
0.0000000000,0.1022173400,0.5372934991,0.1020394320,-0.9947803548
0.0000000000,0.1027541322,0.5362898723,0.1025734075,-0.9947254375
0.0000000000,0.1032899180,0.5352810122,0.1031063526,-0.9946703374
0.0000000000,0.1038246924,0.5342669290,0.1036382621,-0.9946150565
0.0000000000,0.1043584502,0.5332476329,0.1041691308,-0.9945595971
0.0000000000,0.1048911860,0.5322231341,0.1046989535,-0.9945039614
0.0000000000,0.1054228947,0.5311934429,0.1052277251,-0.9944481514
0.0000000000,0.1059535711,0.5301585696,0.1057554404,-0.9943921695
0.0000000000,0.1064832101,0.5291185246,0.1062820944,-0.9943360179
0.0000000000,0.1070118065,0.5280733184,0.1068076819,-0.9942796986
0.0000000000,0.1075393550,0.5270229614,0.1073321979,-0.9942232140
0.0000000000,0.1080658507,0.5259674642,0.1078556372,-0.9941665663
0.0000000000,0.1085912882,0.5249068373,0.1083779947,-0.9941097577
0.0000000000,0.1091156626,0.5238410915,0.1088992655,-0.9940527903
0.0000000000,0.1096389687,0.5227702373,0.1094194445,-0.9939956666
0.0000000000,0.1101612014,0.5216942856,0.1099385265,-0.9939383886
0.0000000000,0.1106823556,0.5206132470,0.1104565067,-0.9938809587
0.0000000000,0.1112024262,0.5195271325,0.1109733801,-0.9938233791
